"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: density","Param: size"
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,8106.961699,645.229114,"ops/s",0.75,65536
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,8020.387048,484.608083,"ops/s",0.75,131072
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,7274.764411,450.227852,"ops/s",0.75,262144
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,6605.713741,393.353262,"ops/s",0.75,524288
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,5582.541018,339.034727,"ops/s",0.75,1048576
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,5068.650502,280.291191,"ops/s",0.75,2097152
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,4382.981523,304.449707,"ops/s",0.75,4194304
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,4135.660953,221.849730,"ops/s",0.75,8388608
"thrive.BenchmarkGet_ScalaHashMap.hittingGetScalaHashMap","thrpt",1,60,3608.530231,212.020006,"ops/s",0.75,16777316
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,58648.824236,3428.301184,"ops/s",0.25,1
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,48775.890820,2961.332502,"ops/s",0.25,2
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,49005.594222,2920.957591,"ops/s",0.25,4
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,43701.198354,2711.965441,"ops/s",0.25,8
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,42581.868714,2554.027405,"ops/s",0.25,16
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,41643.734906,2628.319077,"ops/s",0.25,32
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,35441.845914,2079.928598,"ops/s",0.25,64
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,31256.320380,2331.868704,"ops/s",0.25,128
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,35199.572520,2048.193933,"ops/s",0.25,256
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,32774.090842,1893.796591,"ops/s",0.25,512
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,28988.303837,1750.183231,"ops/s",0.25,1024
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,23882.581106,1502.397378,"ops/s",0.25,2048
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,21161.871616,1294.002286,"ops/s",0.25,4096
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,19746.055647,1144.956157,"ops/s",0.25,8192
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,18760.790999,1096.873452,"ops/s",0.25,16384
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,18033.440299,1104.684022,"ops/s",0.25,32768
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,14691.443463,1131.875778,"ops/s",0.25,65536
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,13123.778396,802.912106,"ops/s",0.25,131072
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,12978.696495,819.208100,"ops/s",0.25,262144
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,12301.218743,734.538648,"ops/s",0.25,524288
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,8877.945913,914.620965,"ops/s",0.25,1048576
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,7303.466190,422.244394,"ops/s",0.25,2097152
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5474.326785,378.164261,"ops/s",0.25,4194304
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5202.845641,396.205347,"ops/s",0.25,8388608
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5589.847803,362.209972,"ops/s",0.25,16777316
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,58258.019659,3530.616876,"ops/s",0.5,1
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,47467.957063,3158.900557,"ops/s",0.5,2
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,48410.843698,2908.447684,"ops/s",0.5,4
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,47575.334095,2865.935206,"ops/s",0.5,8
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,43582.174784,2523.085536,"ops/s",0.5,16
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,42133.167623,2472.488459,"ops/s",0.5,32
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,39182.704003,2322.582175,"ops/s",0.5,64
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,35923.797601,2157.051174,"ops/s",0.5,128
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,29353.438287,1733.222211,"ops/s",0.5,256
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,32970.931434,1954.499220,"ops/s",0.5,512
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,29248.055854,1734.368705,"ops/s",0.5,1024
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,25352.574129,1523.307729,"ops/s",0.5,2048
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,21932.367404,1246.382450,"ops/s",0.5,4096
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,20823.352642,1207.972681,"ops/s",0.5,8192
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,19366.861944,1140.920393,"ops/s",0.5,16384
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,18431.255682,1128.174278,"ops/s",0.5,32768
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,14814.086812,982.313538,"ops/s",0.5,65536
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,13756.227663,879.347177,"ops/s",0.5,131072
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,12904.985404,772.343219,"ops/s",0.5,262144
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,12563.064245,754.566614,"ops/s",0.5,524288
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,8940.203721,744.426172,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,7596.215883,425.862761,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5193.230050,351.495507,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5368.883895,358.788369,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5031.207999,322.024278,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,56735.918519,3470.227389,"ops/s",0.75,1
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,48245.540359,2813.151140,"ops/s",0.75,2
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,47934.285329,2847.946441,"ops/s",0.75,4
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,47071.179899,2903.604523,"ops/s",0.75,8
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,48511.390650,2936.276547,"ops/s",0.75,16
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,43217.859627,2564.770541,"ops/s",0.75,32
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,37609.914880,2464.089263,"ops/s",0.75,64
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,36122.370903,2142.155977,"ops/s",0.75,128
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,26429.527021,1511.586848,"ops/s",0.75,256
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,30377.068766,1904.419670,"ops/s",0.75,512
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,30260.747194,1852.595165,"ops/s",0.75,1024
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,24562.498545,1449.413838,"ops/s",0.75,2048
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,19932.552252,1275.600818,"ops/s",0.75,4096
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,20406.422366,1281.749153,"ops/s",0.75,8192
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,18821.904801,1117.720934,"ops/s",0.75,16384
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,18466.805357,1133.022811,"ops/s",0.75,32768
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,14295.197136,865.091669,"ops/s",0.75,65536
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,12808.940489,727.429244,"ops/s",0.75,131072
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,11473.295381,960.404131,"ops/s",0.75,262144
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,9479.362027,595.556280,"ops/s",0.75,524288
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,7922.273675,526.436480,"ops/s",0.75,1048576
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,6794.698767,420.071287,"ops/s",0.75,2097152
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,4938.178078,324.523500,"ops/s",0.75,4194304
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5201.756304,315.520052,"ops/s",0.75,8388608
"thrive.BenchmarkGet_ScalaHashMap.missingGetScalaHashMap","thrpt",1,60,5068.400323,330.922947,"ops/s",0.75,16777316
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,63611.823814,3902.536971,"ops/s",0.25,1
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,49834.167673,2861.125749,"ops/s",0.25,2
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,41737.757760,2560.289405,"ops/s",0.25,4
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,30880.565402,1949.793457,"ops/s",0.25,8
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,22253.427000,1320.373833,"ops/s",0.25,16
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,17612.864895,1103.455590,"ops/s",0.25,32
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,15048.493964,897.866057,"ops/s",0.25,64
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,12162.880918,777.970859,"ops/s",0.25,128
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,10859.395489,635.649600,"ops/s",0.25,256
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,8792.013902,524.572392,"ops/s",0.25,512
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,7511.403829,459.978144,"ops/s",0.25,1024
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,6753.472671,449.480908,"ops/s",0.25,2048
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,6013.099702,361.505529,"ops/s",0.25,4096
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,4874.862385,312.437509,"ops/s",0.25,8192
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,4333.438590,272.114496,"ops/s",0.25,16384
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3972.471522,242.364361,"ops/s",0.25,32768
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3450.875299,221.958798,"ops/s",0.25,65536
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3091.894263,183.382919,"ops/s",0.25,131072
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3020.832548,179.391795,"ops/s",0.25,262144
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2821.954681,165.556973,"ops/s",0.25,524288
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2238.895856,165.333481,"ops/s",0.25,1048576
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2124.227201,144.713173,"ops/s",0.25,2097152
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1879.689711,142.048132,"ops/s",0.25,4194304
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1705.524800,118.315777,"ops/s",0.25,8388608
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1559.297389,99.561447,"ops/s",0.25,16777316
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,61510.224280,3879.615177,"ops/s",0.5,1
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,48616.468576,2910.908405,"ops/s",0.5,2
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,42544.787512,2710.549503,"ops/s",0.5,4
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,31211.611168,2021.538710,"ops/s",0.5,8
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,22427.804545,1302.481501,"ops/s",0.5,16
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,17705.973212,1075.777101,"ops/s",0.5,32
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,14638.039877,904.828833,"ops/s",0.5,64
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,12554.106834,797.749951,"ops/s",0.5,128
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,10884.225276,630.245883,"ops/s",0.5,256
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,8886.266482,546.891920,"ops/s",0.5,512
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,7464.864911,468.152342,"ops/s",0.5,1024
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,6507.667533,411.666714,"ops/s",0.5,2048
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,6020.358988,365.159085,"ops/s",0.5,4096
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,4877.583813,306.078549,"ops/s",0.5,8192
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,4279.319888,262.509740,"ops/s",0.5,16384
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3799.332836,239.112222,"ops/s",0.5,32768
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3511.205659,213.074531,"ops/s",0.5,65536
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3237.050871,196.119048,"ops/s",0.5,131072
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3054.152995,189.966557,"ops/s",0.5,262144
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2692.102568,170.215603,"ops/s",0.5,524288
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2425.733166,149.628019,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2270.720973,133.715115,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2063.853768,128.150206,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1864.867659,122.792745,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1606.151594,112.573827,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,62217.076393,3827.252876,"ops/s",0.75,1
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,49377.913811,3057.436718,"ops/s",0.75,2
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,43525.635985,2510.202279,"ops/s",0.75,4
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,32554.686520,1877.980079,"ops/s",0.75,8
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,22451.434818,1376.800924,"ops/s",0.75,16
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,18074.585773,1056.721639,"ops/s",0.75,32
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,14308.159973,906.352317,"ops/s",0.75,64
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,12443.404498,756.477500,"ops/s",0.75,128
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,10404.379955,684.632690,"ops/s",0.75,256
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,8420.776583,502.856505,"ops/s",0.75,512
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,7477.416159,415.223441,"ops/s",0.75,1024
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,6578.600790,389.518252,"ops/s",0.75,2048
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,5751.311367,341.825464,"ops/s",0.75,4096
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,4858.943050,299.893957,"ops/s",0.75,8192
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,4285.143422,260.985037,"ops/s",0.75,16384
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3873.906020,223.865167,"ops/s",0.75,32768
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3409.649600,216.600472,"ops/s",0.75,65536
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,3134.718105,187.993436,"ops/s",0.75,131072
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2953.783760,168.551214,"ops/s",0.75,262144
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2704.973116,167.058361,"ops/s",0.75,524288
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2400.317931,150.782695,"ops/s",0.75,1048576
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,2102.151824,137.513402,"ops/s",0.75,2097152
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1782.110462,116.638502,"ops/s",0.75,4194304
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1613.789562,98.905221,"ops/s",0.75,8388608
"thrive.BenchmarkGet_ScalaIntMap.hittingGetScalaIntMap","thrpt",1,60,1661.574508,106.669642,"ops/s",0.75,16777316
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,77132.583892,4715.534565,"ops/s",0.25,1
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,56863.984918,3469.136673,"ops/s",0.25,2
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,47519.969005,3175.139211,"ops/s",0.25,4
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,37553.901547,2367.005013,"ops/s",0.25,8
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,26533.559898,1700.211853,"ops/s",0.25,16
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,21485.515571,1344.897214,"ops/s",0.25,32
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,18428.034126,1165.857919,"ops/s",0.25,64
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,15907.449081,973.425698,"ops/s",0.25,128
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,11898.666978,744.842244,"ops/s",0.25,256
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,10891.821894,648.365357,"ops/s",0.25,512
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,8269.729032,500.880691,"ops/s",0.25,1024
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,7255.294630,444.465125,"ops/s",0.25,2048
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,6369.876555,409.322597,"ops/s",0.25,4096
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,5428.710773,343.434214,"ops/s",0.25,8192
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4622.146552,306.020988,"ops/s",0.25,16384
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4267.036179,258.988727,"ops/s",0.25,32768
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3590.720393,227.970177,"ops/s",0.25,65536
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3437.515592,208.265074,"ops/s",0.25,131072
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3098.985506,197.499042,"ops/s",0.25,262144
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2785.961756,165.835309,"ops/s",0.25,524288
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2432.217815,158.365226,"ops/s",0.25,1048576
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,2168.790155,144.590167,"ops/s",0.25,2097152
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,1708.443795,101.220535,"ops/s",0.25,4194304
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,1730.610816,94.618945,"ops/s",0.25,8388608
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,1742.104987,109.168110,"ops/s",0.25,16777316
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,77120.048446,4637.080094,"ops/s",0.5,1
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,60176.745420,4047.122207,"ops/s",0.5,2
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,45696.207515,3097.946255,"ops/s",0.5,4
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,33534.681782,2153.225944,"ops/s",0.5,8
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,32519.647414,1927.527410,"ops/s",0.5,16
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,23042.215365,1388.019973,"ops/s",0.5,32
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,17625.840189,1046.980279,"ops/s",0.5,64
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,17387.736654,1030.452846,"ops/s",0.5,128
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,14290.978196,838.723864,"ops/s",0.5,256
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,11191.606466,859.696601,"ops/s",0.5,512
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,8903.259786,613.501563,"ops/s",0.5,1024
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,7842.858467,476.169709,"ops/s",0.5,2048
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,6489.723201,440.082579,"ops/s",0.5,4096
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,5611.862988,345.281710,"ops/s",0.5,8192
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4797.618584,280.097939,"ops/s",0.5,16384
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,4108.319165,254.136329,"ops/s",0.5,32768
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3686.077391,224.301191,"ops/s",0.5,65536
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3345.890435,199.623564,"ops/s",0.5,131072
"thrive.BenchmarkGet_ScalaIntMap.missingGetScalaIntMap","thrpt",1,60,3100.824174,201.146836,"ops/s",0.5,262144
